File Name,Number of trades,Number of positive trades,Number of negative trades,Total profit,Total turnover
BANKNIFTY15NOV1825000PE_2018-11-09.csv,12,5,7,63.75,10130.25
BANKNIFTY15NOV1825100PE_2018-11-09.csv,12,6,6,196.5,14145.0
BANKNIFTY15NOV1825200PE_2018-11-09.csv,6,3,3,105.75,10229.25
BANKNIFTY15NOV1825300PE_2018-11-09.csv,7,2,5,-103.5,15420.75
BANKNIFTY15NOV1825400PE_2018-11-09.csv,5,3,2,240.0,15753.0
BANKNIFTY15NOV1825500CE_2018-11-09.csv,6,3,3,379.5,67465.5
BANKNIFTY15NOV1825500PE_2018-11-09.csv,7,2,5,-186.75,26540.25
BANKNIFTY15NOV1825600CE_2018-11-09.csv,9,4,5,477.0,78579.0
BANKNIFTY15NOV1825600PE_2018-11-09.csv,6,1,5,-513.75,28580.25
BANKNIFTY15NOV1825700CE_2018-11-09.csv,8,4,4,732.0,55840.5
BANKNIFTY15NOV1825700PE_2018-11-09.csv,7,2,5,-486.75,41442.75
BANKNIFTY15NOV1825800CE_2018-11-09.csv,7,4,3,616.5,37771.5
BANKNIFTY15NOV1825800PE_2018-11-09.csv,5,2,3,10.5,40014.0
BANKNIFTY15NOV1825900CE_2018-11-09.csv,8,4,4,327.0,32140.5
BANKNIFTY15NOV1825900PE_2018-11-09.csv,6,2,4,-86.25,57947.25
BANKNIFTY15NOV1826000CE_2018-11-09.csv,10,5,5,279.75,28503.75
BANKNIFTY15NOV1826100CE_2018-11-09.csv,9,5,4,283.5,19041.0
BANKNIFTY15NOV1826200CE_2018-11-09.csv,10,7,3,423.0,12915.0
BANKNIFTY15NOV1826300CE_2018-11-09.csv,12,5,7,32.25,11102.25
BANKNIFTY15NOV1825200PE_2018-11-12.csv,11,5,6,54.75,11021.25
BANKNIFTY15NOV1825300PE_2018-11-12.csv,14,6,8,135.75,22044.0
BANKNIFTY15NOV1825400CE_2018-11-12.csv,10,2,8,-1625.25,104070.75
BANKNIFTY15NOV1825400PE_2018-11-12.csv,11,5,6,70.5,23079.0
BANKNIFTY15NOV1825500CE_2018-11-12.csv,6,1,5,-971.25,53402.25
BANKNIFTY15NOV1825500PE_2018-11-12.csv,12,5,7,234.75,38514.75
BANKNIFTY15NOV1825600CE_2018-11-12.csv,10,1,9,-1961.25,70566.75
BANKNIFTY15NOV1825600PE_2018-11-12.csv,5,4,1,994.5,22446.0
BANKNIFTY15NOV1825700CE_2018-11-12.csv,7,2,5,-641.25,40212.75
BANKNIFTY15NOV1825700PE_2018-11-12.csv,7,5,2,1296.0,45073.5
BANKNIFTY15NOV1825800CE_2018-11-12.csv,8,3,5,-165.0,33171.0
BANKNIFTY15NOV1825800PE_2018-11-12.csv,6,3,3,497.25,50694.0
BANKNIFTY15NOV1825900CE_2018-11-12.csv,8,2,6,-427.5,22834.5
BANKNIFTY15NOV1825900PE_2018-11-12.csv,6,5,1,2217.75,62398.5
BANKNIFTY15NOV1826000CE_2018-11-12.csv,6,0,6,-584.25,13476.75
BANKNIFTY15NOV1826000PE_2018-11-12.csv,6,5,1,2616.0,75390.75
BANKNIFTY15NOV1826100CE_2018-11-12.csv,6,2,4,-243.0,8584.5
BANKNIFTY15NOV1826200CE_2018-11-12.csv,11,2,9,-257.25,10497.75
BANKNIFTY15NOV1826300CE_2018-11-12.csv,8,2,6,-78.75,4820.25
BANKNIFTY15NOV1824900PE_2018-11-13.csv,12,4,8,-18.75,7044.0
BANKNIFTY15NOV1825000PE_2018-11-13.csv,14,5,9,-93.0,9795.0
BANKNIFTY15NOV1825100PE_2018-11-13.csv,13,4,9,-78.75,13569.75
BANKNIFTY15NOV1825200CE_2018-11-13.csv,14,8,6,3064.5,166567.5
BANKNIFTY15NOV1825200PE_2018-11-13.csv,10,5,5,-27.75,12237.75
BANKNIFTY15NOV1825300CE_2018-11-13.csv,9,3,6,-15.0,87628.5
BANKNIFTY15NOV1825300PE_2018-11-13.csv,11,5,6,182.25,26404.5
BANKNIFTY15NOV1825400CE_2018-11-13.csv,10,7,3,1986.0,79156.5
BANKNIFTY15NOV1825400PE_2018-11-13.csv,9,3,6,-126.75,32550.75
BANKNIFTY15NOV1825500CE_2018-11-13.csv,12,6,6,1218.75,60687.75
BANKNIFTY15NOV1825500PE_2018-11-13.csv,11,3,8,-399.0,46482.0
BANKNIFTY15NOV1825600CE_2018-11-13.csv,9,5,4,999.75,35499.75
BANKNIFTY15NOV1825600PE_2018-11-13.csv,8,2,6,-587.25,44330.25
BANKNIFTY15NOV1825700CE_2018-11-13.csv,11,6,5,1101.0,32653.5
BANKNIFTY15NOV1825700PE_2018-11-13.csv,9,2,7,-1092.0,72201.0
BANKNIFTY15NOV1825800CE_2018-11-13.csv,10,5,5,474.75,20405.25
BANKNIFTY15NOV1825800PE_2018-11-13.csv,13,3,10,-1706.25,118752.75
BANKNIFTY15NOV1825900CE_2018-11-13.csv,8,4,4,250.5,11944.5
BANKNIFTY15NOV1826000CE_2018-11-13.csv,11,6,5,267.0,10492.5
BANKNIFTY15NOV1825400PE_2018-11-14.csv,15,5,10,-100.5,6862.5
BANKNIFTY15NOV1825500PE_2018-11-14.csv,8,3,5,-15.75,5088.75
BANKNIFTY15NOV1825600CE_2018-11-14.csv,16,5,11,-1236.75,173772.0
BANKNIFTY15NOV1825600PE_2018-11-14.csv,14,4,10,-132.75,14073.75
BANKNIFTY15NOV1825700CE_2018-11-14.csv,13,5,8,309.75,107562.75
BANKNIFTY15NOV1825700PE_2018-11-14.csv,6,1,5,-234.0,7896.75
BANKNIFTY15NOV1825800CE_2018-11-14.csv,10,2,8,-1134.0,61048.5
BANKNIFTY15NOV1825800PE_2018-11-14.csv,10,2,8,-439.5,21355.5
BANKNIFTY15NOV1825900CE_2018-11-14.csv,11,3,8,-637.5,44193.0
BANKNIFTY15NOV1825900PE_2018-11-14.csv,12,4,8,-225.75,35855.25
BANKNIFTY15NOV1826000CE_2018-11-14.csv,9,1,8,-744.75,23778.75
BANKNIFTY15NOV1826000PE_2018-11-14.csv,10,4,6,174.0,43858.5
BANKNIFTY15NOV1826100CE_2018-11-14.csv,14,3,11,-513.75,22077.75
BANKNIFTY15NOV1826100PE_2018-11-14.csv,18,4,14,-1618.5,118956.0
BANKNIFTY15NOV1826200CE_2018-11-14.csv,13,5,8,-93.75,12077.25
BANKNIFTY15NOV1826200PE_2018-11-14.csv,22,10,12,2076.75,196190.25
BANKNIFTY15NOV1826300CE_2018-11-14.csv,15,6,9,-54.0,8127.0
BANKNIFTY15NOV1826300PE_2018-11-14.csv,23,10,13,1485.0,261013.5
BANKNIFTY15NOV1825600CE_2018-11-15.csv,6,5,1,3043.5,81963.75
BANKNIFTY15NOV1825700CE_2018-11-15.csv,9,5,4,1788.0,90887.25
BANKNIFTY15NOV1825800CE_2018-11-15.csv,12,5,7,345.0,83409.0
BANKNIFTY15NOV1825800PE_2018-11-15.csv,27,11,16,-108.0,6753.75
BANKNIFTY15NOV1825900CE_2018-11-15.csv,10,5,5,254.25,44716.5
BANKNIFTY15NOV1825900PE_2018-11-15.csv,23,9,14,-325.5,12959.25
BANKNIFTY15NOV1826000CE_2018-11-15.csv,14,6,8,-123.0,38921.25
BANKNIFTY15NOV1826000PE_2018-11-15.csv,14,7,7,-711.75,16566.0
BANKNIFTY15NOV1826100CE_2018-11-15.csv,19,9,10,94.5,18796.5
BANKNIFTY15NOV1826100PE_2018-11-15.csv,13,3,10,-792.75,40228.5
BANKNIFTY15NOV1826200PE_2018-11-15.csv,16,6,10,-1146.0,72115.5
BANKNIFTY15NOV1826300PE_2018-11-15.csv,13,3,10,-1745.25,102919.5
BANKNIFTY22NOV1825300PE_2018-11-16.csv,13,4,9,-116.25,8909.25
BANKNIFTY22NOV1825400PE_2018-11-16.csv,14,3,11,-204.75,12533.25
BANKNIFTY22NOV1825500PE_2018-11-16.csv,10,3,7,-130.5,11007.0
BANKNIFTY22NOV1825600PE_2018-11-16.csv,11,5,6,104.25,17097.75
BANKNIFTY22NOV1825700PE_2018-11-16.csv,10,2,8,-342.0,19312.5
BANKNIFTY22NOV1825800PE_2018-11-16.csv,8,3,5,-126.0,19702.5
BANKNIFTY22NOV1825900PE_2018-11-16.csv,10,4,6,48.0,31530.0
BANKNIFTY22NOV1826000CE_2018-11-16.csv,8,3,5,-368.25,88447.5
BANKNIFTY22NOV1826000PE_2018-11-16.csv,8,2,6,-378.0,31770.0
BANKNIFTY22NOV1826100CE_2018-11-16.csv,10,4,6,173.25,85697.25
BANKNIFTY22NOV1826100PE_2018-11-16.csv,8,4,4,391.5,41820.0
BANKNIFTY22NOV1826200CE_2018-11-16.csv,9,1,8,-1308.0,65416.5
BANKNIFTY22NOV1826200PE_2018-11-16.csv,8,3,5,-169.5,54106.5
BANKNIFTY22NOV1826300CE_2018-11-16.csv,9,2,7,-862.5,51046.5
BANKNIFTY22NOV1826300PE_2018-11-16.csv,10,5,5,897.75,79344.75
BANKNIFTY22NOV1826400CE_2018-11-16.csv,7,1,6,-858.0,28441.5
BANKNIFTY22NOV1826400PE_2018-11-16.csv,11,5,6,705.75,110151.0
BANKNIFTY22NOV1826500CE_2018-11-16.csv,10,3,7,-342.0,30778.5
BANKNIFTY22NOV1826600CE_2018-11-16.csv,2,0,2,-214.5,4432.5
BANKNIFTY22NOV1826700CE_2018-11-16.csv,7,2,5,-109.5,11465.25
BANKNIFTY22NOV1826800CE_2018-11-16.csv,7,3,4,-9.75,8133.0
BANKNIFTY22NOV1826900CE_2018-11-16.csv,9,4,5,-15.0,6357.0
BANKNIFTY22NOV1825400PE_2018-11-19.csv,13,4,9,-34.5,9931.5
BANKNIFTY22NOV1825500PE_2018-11-19.csv,8,2,6,-24.75,8010.75
BANKNIFTY22NOV1825600PE_2018-11-19.csv,10,3,7,-93.75,13627.5
BANKNIFTY22NOV1825700PE_2018-11-19.csv,8,2,6,-148.5,13582.5
BANKNIFTY22NOV1825800PE_2018-11-19.csv,7,2,5,-60.0,15984.75
BANKNIFTY22NOV1825900PE_2018-11-19.csv,7,2,5,-122.25,19550.25
BANKNIFTY22NOV1826000PE_2018-11-19.csv,8,4,4,305.25,29733.75
BANKNIFTY22NOV1826100CE_2018-11-19.csv,5,2,3,-241.5,52301.25
BANKNIFTY22NOV1826100PE_2018-11-19.csv,9,3,6,-171.0,41467.5
BANKNIFTY22NOV1826200CE_2018-11-19.csv,5,2,3,-199.5,38910.0
BANKNIFTY22NOV1826200PE_2018-11-19.csv,7,2,5,-216.0,41581.5
BANKNIFTY22NOV1826300CE_2018-11-19.csv,6,4,2,621.0,36325.5
BANKNIFTY22NOV1826300PE_2018-11-19.csv,10,3,7,-9.75,71294.25
BANKNIFTY22NOV1826400CE_2018-11-19.csv,5,3,2,137.25,24195.75
BANKNIFTY22NOV1826400PE_2018-11-19.csv,8,3,5,240.75,66980.25
BANKNIFTY22NOV1826500CE_2018-11-19.csv,6,3,3,-28.5,21361.5
BANKNIFTY22NOV1826500PE_2018-11-19.csv,6,2,4,-140.25,59465.25
BANKNIFTY22NOV1826600CE_2018-11-19.csv,6,3,3,-44.25,16079.25
BANKNIFTY22NOV1826700CE_2018-11-19.csv,5,3,2,46.5,9046.5
BANKNIFTY22NOV1826800CE_2018-11-19.csv,7,4,3,34.5,8901.0
BANKNIFTY22NOV1826900CE_2018-11-19.csv,8,4,4,42.75,6809.25
BANKNIFTY22NOV1825500PE_2018-11-20.csv,16,6,10,-45.75,8663.25
BANKNIFTY22NOV1825600PE_2018-11-20.csv,14,4,10,-126.75,10151.25
BANKNIFTY22NOV1825700PE_2018-11-20.csv,12,3,9,-157.5,12921.0
BANKNIFTY22NOV1825800PE_2018-11-20.csv,11,4,7,-34.5,16836.0
BANKNIFTY22NOV1825900PE_2018-11-20.csv,10,3,7,-153.75,22115.25
BANKNIFTY22NOV1826000CE_2018-11-20.csv,11,3,8,-952.5,84757.5
BANKNIFTY22NOV1826000PE_2018-11-20.csv,8,3,5,59.25,24479.25
BANKNIFTY22NOV1826100CE_2018-11-20.csv,10,4,6,-123.75,60161.25
BANKNIFTY22NOV1826100PE_2018-11-20.csv,8,3,5,157.5,33013.5
BANKNIFTY22NOV1826200CE_2018-11-20.csv,12,4,8,-430.5,55107.75
BANKNIFTY22NOV1826200PE_2018-11-20.csv,6,3,3,567.75,34320.75
BANKNIFTY22NOV1826300CE_2018-11-20.csv,8,2,6,-336.75,23373.75
BANKNIFTY22NOV1826300PE_2018-11-20.csv,9,4,5,153.75,64230.75
BANKNIFTY22NOV1826400CE_2018-11-20.csv,5,2,3,-78.75,10859.25
BANKNIFTY22NOV1826400PE_2018-11-20.csv,12,5,7,568.5,110643.0
BANKNIFTY22NOV1826500CE_2018-11-20.csv,8,2,6,-99.0,9490.5
BANKNIFTY22NOV1826600CE_2018-11-20.csv,10,3,7,-101.25,8627.25
BANKNIFTY22NOV1826700CE_2018-11-20.csv,13,5,8,-20.25,7713.75
BANKNIFTY22NOV1825800PE_2018-11-21.csv,12,3,9,-195.0,6445.5
BANKNIFTY22NOV1825900CE_2018-11-21.csv,16,7,9,663.0,176300.25
BANKNIFTY22NOV1825900PE_2018-11-21.csv,8,3,5,-174.75,6153.75
BANKNIFTY22NOV1826000CE_2018-11-21.csv,12,6,6,1038.75,101613.0
BANKNIFTY22NOV1826000PE_2018-11-21.csv,5,2,3,-159.75,6353.25
BANKNIFTY22NOV1826100CE_2018-11-21.csv,11,6,5,547.5,64008.75
BANKNIFTY22NOV1826100PE_2018-11-21.csv,7,0,7,-612.75,13554.75
BANKNIFTY22NOV1826200CE_2018-11-21.csv,12,6,6,583.5,47373.0
BANKNIFTY22NOV1826200PE_2018-11-21.csv,8,4,4,-393.75,24293.25
BANKNIFTY22NOV1826300CE_2018-11-21.csv,11,8,3,890.25,28896.75
BANKNIFTY22NOV1826300PE_2018-11-21.csv,13,3,10,-1251.0,55852.5
BANKNIFTY22NOV1826400CE_2018-11-21.csv,10,4,6,-29.25,15596.25
BANKNIFTY22NOV1826400PE_2018-11-21.csv,12,3,9,-1532.25,79236.75
BANKNIFTY22NOV1826500CE_2018-11-21.csv,11,3,8,-123.75,9464.25
BANKNIFTY22NOV1826500PE_2018-11-21.csv,11,5,6,-245.25,89723.25
BANKNIFTY22NOV1826000CE_2018-11-22.csv,13,5,8,-819.0,79091.25
BANKNIFTY22NOV1826100CE_2018-11-22.csv,12,5,7,36.75,30988.5
BANKNIFTY22NOV1826100PE_2018-11-22.csv,17,7,10,-60.0,10942.5
BANKNIFTY22NOV1826200CE_2018-11-22.csv,15,6,9,171.75,16071.0
BANKNIFTY22NOV1826200PE_2018-11-22.csv,14,5,9,22.5,24251.25
BANKNIFTY22NOV1826300CE_2018-11-22.csv,23,10,13,-420.75,9841.5
BANKNIFTY22NOV1826300PE_2018-11-22.csv,13,7,6,1121.25,53196.75
BANKNIFTY22NOV1826400CE_2018-11-22.csv,31,12,19,-292.5,5435.25
BANKNIFTY22NOV1826400PE_2018-11-22.csv,12,5,7,1001.25,75687.75
BANKNIFTY22NOV1826500PE_2018-11-22.csv,10,6,4,2464.5,91945.5
BANKNIFTY22NOV1826600PE_2018-11-22.csv,14,7,7,2460.0,170623.5
BANKNIFTY29NOV1825400PE_2018-11-26.csv,13,5,8,13.5,7578.0
BANKNIFTY29NOV1825500PE_2018-11-26.csv,11,2,9,-66.0,8244.0
BANKNIFTY29NOV1825600PE_2018-11-26.csv,8,3,5,-47.25,8831.25
BANKNIFTY29NOV1825700PE_2018-11-26.csv,10,2,8,-295.5,14371.5
BANKNIFTY29NOV1825800PE_2018-11-26.csv,10,2,8,-325.5,19012.5
BANKNIFTY29NOV1825900CE_2018-11-26.csv,10,8,2,3815.25,109838.25
BANKNIFTY29NOV1825900PE_2018-11-26.csv,8,2,6,-9.75,21273.75
BANKNIFTY29NOV1826000CE_2018-11-26.csv,5,3,2,813.75,45441.0
BANKNIFTY29NOV1826000PE_2018-11-26.csv,8,2,6,-395.25,28956.75
BANKNIFTY29NOV1826100CE_2018-11-26.csv,7,5,2,1584.0,46329.0
BANKNIFTY29NOV1826100PE_2018-11-26.csv,11,3,8,-240.75,49946.25
BANKNIFTY29NOV1826200CE_2018-11-26.csv,5,4,1,735.75,26452.5
BANKNIFTY29NOV1826200PE_2018-11-26.csv,11,3,8,-505.5,65395.5
BANKNIFTY29NOV1826300CE_2018-11-26.csv,9,6,3,1081.5,33235.5
BANKNIFTY29NOV1826300PE_2018-11-26.csv,11,3,8,-150.0,82146.75
BANKNIFTY29NOV1826400CE_2018-11-26.csv,8,4,4,167.25,19697.25
BANKNIFTY29NOV1826400PE_2018-11-26.csv,11,1,10,-2658.0,102295.5
BANKNIFTY29NOV1826500CE_2018-11-26.csv,7,4,3,267.75,11714.25
BANKNIFTY29NOV1826600CE_2018-11-26.csv,11,5,6,101.25,11460.75
BANKNIFTY29NOV1825900PE_2018-11-27.csv,17,8,9,228.75,13694.25
BANKNIFTY29NOV1826000PE_2018-11-27.csv,13,3,10,-264.75,14744.25
BANKNIFTY29NOV1826100CE_2018-11-27.csv,11,6,5,1469.25,106182.75
BANKNIFTY29NOV1826100PE_2018-11-27.csv,11,4,7,44.25,18855.75
BANKNIFTY29NOV1826200CE_2018-11-27.csv,13,5,8,265.5,94143.0
BANKNIFTY29NOV1826200PE_2018-11-27.csv,9,3,6,-128.25,20250.75
BANKNIFTY29NOV1826300CE_2018-11-27.csv,10,4,6,264.0,51781.5
BANKNIFTY29NOV1826300PE_2018-11-27.csv,10,2,8,-731.25,31497.75
BANKNIFTY29NOV1826400CE_2018-11-27.csv,8,3,5,56.25,30978.75
BANKNIFTY29NOV1826400PE_2018-11-27.csv,13,5,8,-263.25,57542.25
BANKNIFTY29NOV1826500CE_2018-11-27.csv,9,2,7,-327.75,22431.75
BANKNIFTY29NOV1826500PE_2018-11-27.csv,12,5,7,522.75,76205.25
BANKNIFTY29NOV1826600CE_2018-11-27.csv,10,1,9,-548.25,15198.75
BANKNIFTY29NOV1826600PE_2018-11-27.csv,14,4,10,-500.25,116654.25
BANKNIFTY29NOV1826700CE_2018-11-27.csv,11,4,7,-107.25,9626.25
BANKNIFTY29NOV1826200CE_2018-11-28.csv,9,1,8,-1892.25,77474.25
BANKNIFTY29NOV1826200PE_2018-11-28.csv,7,2,5,-23.25,5267.25
BANKNIFTY29NOV1826300CE_2018-11-28.csv,14,5,9,-479.25,88022.25
BANKNIFTY29NOV1826300PE_2018-11-28.csv,9,3,6,46.5,11310.0
BANKNIFTY29NOV1826400CE_2018-11-28.csv,8,4,4,3.0,34918.5
BANKNIFTY29NOV1826400PE_2018-11-28.csv,10,4,6,159.0,21336.0
BANKNIFTY29NOV1826500CE_2018-11-28.csv,11,2,9,-746.25,29072.25
BANKNIFTY29NOV1826500PE_2018-11-28.csv,9,4,5,192.75,30149.25
BANKNIFTY29NOV1826600CE_2018-11-28.csv,11,4,7,57.75,18515.25
BANKNIFTY29NOV1826600PE_2018-11-28.csv,12,6,6,821.25,59208.75
BANKNIFTY29NOV1826700CE_2018-11-28.csv,12,5,7,-73.5,9658.5
BANKNIFTY29NOV1826700PE_2018-11-28.csv,11,6,5,1343.25,76632.75
BANKNIFTY29NOV1826800CE_2018-11-28.csv,10,4,6,-36.75,4533.75
BANKNIFTY29NOV1826800PE_2018-11-28.csv,14,6,8,1215.75,141578.25
BANKNIFTY29NOV1826300CE_2018-11-29.csv,9,6,3,1879.5,116215.5
BANKNIFTY29NOV1826400CE_2018-11-29.csv,13,7,6,2304.75,134214.75
BANKNIFTY29NOV1826500CE_2018-11-29.csv,7,2,5,-1305.75,55685.25
BANKNIFTY29NOV1826500PE_2018-11-29.csv,16,3,13,-138.0,2973.75
BANKNIFTY29NOV1826600CE_2018-11-29.csv,10,3,7,56.25,44232.75
BANKNIFTY29NOV1826600PE_2018-11-29.csv,18,9,9,-246.75,5460.0
BANKNIFTY29NOV1826700CE_2018-11-29.csv,10,4,6,-1106.25,20486.25
BANKNIFTY29NOV1826700PE_2018-11-29.csv,17,8,9,-125.25,12849.0
BANKNIFTY29NOV1826800PE_2018-11-29.csv,9,0,9,-836.25,21447.0
BANKNIFTY29NOV1826900PE_2018-11-29.csv,16,4,12,-2106.0,62085.75
BANKNIFTY29NOV1827000PE_2018-11-29.csv,13,4,9,-1259.25,88505.25
BANKNIFTY06DEC1826200PE_2018-11-30.csv,11,4,7,-29.25,10902.75
BANKNIFTY06DEC1826300PE_2018-11-30.csv,10,4,6,17.25,13845.75
BANKNIFTY06DEC1826400PE_2018-11-30.csv,9,4,5,138.0,15951.0
BANKNIFTY06DEC1826500PE_2018-11-30.csv,4,2,2,63.75,10157.25
BANKNIFTY06DEC1826600PE_2018-11-30.csv,6,3,3,118.5,20583.0
BANKNIFTY06DEC1826700CE_2018-11-30.csv,10,1,9,-1780.5,94071.0
BANKNIFTY06DEC1826700PE_2018-11-30.csv,8,4,4,198.0,36372.0
BANKNIFTY06DEC1826800CE_2018-11-30.csv,7,1,6,-1119.0,52782.0
BANKNIFTY06DEC1826800PE_2018-11-30.csv,5,1,4,-708.0,30577.5
BANKNIFTY06DEC1826900CE_2018-11-30.csv,8,1,7,-1031.25,49110.75
BANKNIFTY06DEC1826900PE_2018-11-30.csv,7,4,3,619.5,49677.0
BANKNIFTY06DEC1827000CE_2018-11-30.csv,9,2,7,-749.25,43628.25
BANKNIFTY06DEC1827000PE_2018-11-30.csv,6,3,3,431.25,56193.75
BANKNIFTY06DEC1827100CE_2018-11-30.csv,8,1,7,-775.5,30435.0
BANKNIFTY06DEC1827100PE_2018-11-30.csv,7,3,4,229.5,79125.75
BANKNIFTY06DEC1827200CE_2018-11-30.csv,7,1,6,-561.0,18627.0
BANKNIFTY06DEC1827300CE_2018-11-30.csv,8,2,6,-221.25,16771.5
BANKNIFTY06DEC1827400CE_2018-11-30.csv,6,2,4,-101.25,9387.75
BANKNIFTY06DEC1827500CE_2018-11-30.csv,12,4,8,-96.75,13356.75
BANKNIFTY06DEC1827600CE_2018-11-30.csv,16,4,12,-164.25,11409.75
BANKNIFTY06DEC1826200PE_2018-12-03.csv,13,6,7,116.25,8994.75
BANKNIFTY06DEC1826300PE_2018-12-03.csv,12,5,7,60.0,11793.0
BANKNIFTY06DEC1826400PE_2018-12-03.csv,8,4,4,125.25,11406.75
BANKNIFTY06DEC1826500PE_2018-12-03.csv,6,3,3,110.25,12546.0
BANKNIFTY06DEC1826600PE_2018-12-03.csv,10,5,5,366.0,27171.75
BANKNIFTY06DEC1826700CE_2018-12-03.csv,5,2,3,138.0,51102.0
BANKNIFTY06DEC1826700PE_2018-12-03.csv,7,4,3,397.5,26515.5
BANKNIFTY06DEC1826800CE_2018-12-03.csv,5,1,4,-540.75,40956.75
BANKNIFTY06DEC1826800PE_2018-12-03.csv,5,3,2,363.0,26580.75
BANKNIFTY06DEC1826900CE_2018-12-03.csv,6,2,4,-227.25,37973.25
BANKNIFTY06DEC1826900PE_2018-12-03.csv,3,2,1,396.0,21436.5
BANKNIFTY06DEC1827000CE_2018-12-03.csv,7,2,5,-348.0,34656.0
BANKNIFTY06DEC1827000PE_2018-12-03.csv,7,2,5,-291.75,57754.5
BANKNIFTY06DEC1827100CE_2018-12-03.csv,5,3,2,360.0,18839.25
BANKNIFTY06DEC1827100PE_2018-12-03.csv,8,2,6,-622.5,80658.75
BANKNIFTY06DEC1827200CE_2018-12-03.csv,4,0,4,-393.0,11418.75
BANKNIFTY06DEC1827300CE_2018-12-03.csv,6,2,4,-31.5,12004.5
BANKNIFTY06DEC1827400CE_2018-12-03.csv,6,1,5,-135.75,8474.25
BANKNIFTY06DEC1827500CE_2018-12-03.csv,7,3,4,0.0,6531.0
BANKNIFTY06DEC1827600CE_2018-12-03.csv,7,3,4,1.5,3991.5
BANKNIFTY06DEC1827700CE_2018-12-03.csv,14,4,10,-24.0,4743.0
BANKNIFTY06DEC1826300PE_2018-12-04.csv,10,4,6,82.5,9909.75
BANKNIFTY06DEC1826400PE_2018-12-04.csv,11,4,7,39.75,16574.25
BANKNIFTY06DEC1826500CE_2018-12-04.csv,6,0,6,-1896.75,61784.25
BANKNIFTY06DEC1826500PE_2018-12-04.csv,9,3,6,-114.75,19632.75
BANKNIFTY06DEC1826600CE_2018-12-04.csv,5,1,4,-976.5,38790.0
BANKNIFTY06DEC1826600PE_2018-12-04.csv,8,4,4,214.5,24814.5
BANKNIFTY06DEC1826700CE_2018-12-04.csv,8,3,5,-404.25,46866.75
BANKNIFTY06DEC1826700PE_2018-12-04.csv,8,3,5,-13.5,35551.5
BANKNIFTY06DEC1826800CE_2018-12-04.csv,6,1,5,-691.5,27307.5
BANKNIFTY06DEC1826800PE_2018-12-04.csv,6,3,3,321.75,39697.5
BANKNIFTY06DEC1826900CE_2018-12-04.csv,9,4,5,-43.5,27357.0
BANKNIFTY06DEC1826900PE_2018-12-04.csv,6,3,3,279.75,51144.75
BANKNIFTY06DEC1827000CE_2018-12-04.csv,7,3,4,-60.75,16056.75
BANKNIFTY06DEC1827000PE_2018-12-04.csv,5,2,3,79.5,53551.5
BANKNIFTY06DEC1827100CE_2018-12-04.csv,10,3,7,-87.0,15895.5
BANKNIFTY06DEC1827200CE_2018-12-04.csv,10,3,7,-106.5,10339.5
BANKNIFTY06DEC1827300CE_2018-12-04.csv,13,3,10,-210.75,8559.75
BANKNIFTY06DEC1827400CE_2018-12-04.csv,14,4,10,-84.75,5630.25
BANKNIFTY06DEC1826200PE_2018-12-05.csv,10,4,6,-27.75,6456.75
BANKNIFTY06DEC1826300CE_2018-12-05.csv,8,5,3,1646.25,77139.0
BANKNIFTY06DEC1826300PE_2018-12-05.csv,12,5,7,36.75,13212.75
BANKNIFTY06DEC1826400CE_2018-12-05.csv,9,4,5,325.5,67037.25
BANKNIFTY06DEC1826400PE_2018-12-05.csv,8,2,6,-203.25,14156.25
BANKNIFTY06DEC1826500CE_2018-12-05.csv,5,3,2,538.5,28971.75
BANKNIFTY06DEC1826500PE_2018-12-05.csv,8,4,4,219.75,21075.75
BANKNIFTY06DEC1826600CE_2018-12-05.csv,5,1,4,-428.25,19623.75
BANKNIFTY06DEC1826600PE_2018-12-05.csv,9,3,6,-59.25,35378.25
BANKNIFTY06DEC1826700CE_2018-12-05.csv,7,4,3,205.5,16411.5
BANKNIFTY06DEC1826700PE_2018-12-05.csv,8,4,4,584.25,45029.25
BANKNIFTY06DEC1826800CE_2018-12-05.csv,9,3,6,-175.5,12588.0
BANKNIFTY06DEC1826800PE_2018-12-05.csv,7,1,6,-1455.75,57838.5
BANKNIFTY06DEC1826900CE_2018-12-05.csv,6,2,4,-135.0,5446.5
BANKNIFTY06DEC1826900PE_2018-12-05.csv,4,0,4,-1983.0,44089.5
BANKNIFTY06DEC1827000CE_2018-12-05.csv,12,6,6,22.5,6468.75
BANKNIFTY06DEC1825900CE_2018-12-06.csv,16,3,13,-3156.0,153333.0
BANKNIFTY06DEC1826000CE_2018-12-06.csv,7,1,6,-1051.5,45901.5
BANKNIFTY06DEC1826100CE_2018-12-06.csv,5,0,5,-801.75,17465.25
BANKNIFTY06DEC1826100PE_2018-12-06.csv,18,5,13,-300.75,10123.5
BANKNIFTY06DEC1826200CE_2018-12-06.csv,6,1,5,-384.0,7969.5
BANKNIFTY06DEC1826200PE_2018-12-06.csv,16,7,9,-346.5,21325.5
BANKNIFTY06DEC1826300CE_2018-12-06.csv,13,5,8,-101.25,5886.0
BANKNIFTY06DEC1826300PE_2018-12-06.csv,12,4,8,-636.0,40086.75
BANKNIFTY06DEC1826400CE_2018-12-06.csv,17,10,7,-21.75,2133.0
BANKNIFTY06DEC1826400PE_2018-12-06.csv,12,4,8,-285.75,63185.25
BANKNIFTY06DEC1826500CE_2018-12-06.csv,33,16,17,15.75,1947.0
